query,sku,clicks,rank,num_impressions,doc_id,product_name,query_id
lifehouse,9627803,13,3.0,96,9627803,fake,2460
lifehouse,17411196,14,2.0,96,17411196,fake,2460
lightscribe,8039829,14,1.0,63,8039829,fake,2461
lil Wayne,3143987,32,1.0,90,3143987,fake,2462
lil Wayne,3143996,13,3.0,90,3143996,fake,2462
lil Wayne,3232178,31,2.0,90,3232178,fake,2462
lil wayne,1372886,77,4.0,1098,1372886,fake,2463
lil wayne,3143987,367,1.0,1098,3143987,fake,2463
lil wayne,3143996,153,3.0,1098,3143996,fake,2463
lil wayne,3232178,301,2.0,1098,3232178,fake,2463
lil wayne,7546505,19,5.0,1098,7546505,fake,2463
lil wayne,9739088,11,6.0,1098,9739088,fake,2463
lil wayne,18528435,19,5.0,1098,18528435,fake,2463
lil wayne,18735791,10,7.0,1098,18735791,fake,2463
lil wayne,18831463,10,7.0,1098,18831463,fake,2463
lil wayne,19046802,19,5.0,1098,19046802,fake,2463
lil wayne,19398152,11,6.0,1098,19398152,fake,2463
lil wayne carter 4,3143987,18,1.0,43,3143987,fake,2464
limitless,2808593,16,1.0,20,2808593,fake,2465
linkin park,1173687,13,1.0,64,1173687,fake,2466
linkin park,1243549,10,2.0,64,1243549,fake,2466
linksys,1678271,11,4.0,167,1678271,fake,2467
linksys,2210106,17,3.0,167,2210106,fake,2467
linksys,2225047,40,1.0,167,2225047,fake,2467
linksys,9770315,22,2.0,167,9770315,fake,2467
linksys,9999148000050010,10,5.0,167,9999148000050010,fake,2467
linksys router,2210106,15,2.0,82,2210106,fake,2468
linksys router,2225047,19,1.0,82,2225047,fake,2468
linksys router,9770315,14,3.0,82,9770315,fake,2468
lion king,2863669,32,5.0,540,2863669,fake,2469
lion king,2863723,61,4.0,540,2863723,fake,2469
lion king,2863978,118,1.0,540,2863978,fake,2469
lion king,2864437,114,2.0,540,2864437,fake,2469
lion king,2864446,16,7.0,540,2864446,fake,2469
lion king,3147037,110,3.0,540,3147037,fake,2469
lion king,3508432,25,6.0,540,3508432,fake,2469
lion king,5966074,13,8.0,540,5966074,fake,2469
lion king dvd,2863669,10,1.0,29,2863669,fake,2470
livescribe,2390579,17,1.0,46,2390579,fake,2471
lmfao,2797435,18,1.0,30,2797435,fake,2472
logitech,1257136,40,1.0,219,1257136,fake,2473
logitech,8631411,12,3.0,219,8631411,fake,2473
logitech,9429861,13,2.0,219,9429861,fake,2473
logitech revue,1257136,135,1.0,173,1257136,fake,2474
logitech revue,1257251,17,2.0,173,1257251,fake,2474
logitech revue,1331156,10,3.0,173,1331156,fake,2474
lord of the rings,2629119,55,1.0,179,2629119,fake,2475
lord of the rings,2629128,27,2.0,179,2629128,fake,2475
lord of the rings,4660325,12,3.0,179,4660325,fake,2475
lord of the rings,9851051,11,4.0,179,9851051,fake,2475
lowepro,1446235,10,1.0,70,1446235,fake,2476
lumix,2053527,16,2.0,85,2053527,fake,2477
lumix,2053554,14,3.0,85,2053554,fake,2477
lumix,2061031,17,1.0,85,2061031,fake,2477
mac,1309078,12,9.0,665,1309078,fake,2478
mac,1323148,11,10.0,665,1323148,fake,2478
mac,1535836,38,3.0,665,1535836,fake,2478
mac,1535845,18,6.0,665,1535845,fake,2478
mac,1535918,21,5.0,665,1535918,fake,2478
mac,2658068,13,8.0,665,2658068,fake,2478
mac,2658077,44,2.0,665,2658077,fake,2478
mac,2658101,15,7.0,665,2658101,fake,2478
mac,3108172,13,8.0,665,3108172,fake,2478
mac,3109047,11,10.0,665,3109047,fake,2478
mac,9755322,215,1.0,665,9755322,fake,2478
mac,9755395,35,4.0,665,9755395,fake,2478
mac air,3108172,11,1.0,48,3108172,fake,2479
mac air,3109047,11,1.0,48,3109047,fake,2479
mac book,1535836,24,3.0,195,1535836,fake,2480
mac book,1535918,15,4.0,195,1535918,fake,2480
mac book,9755322,74,1.0,195,9755322,fake,2480
mac book,9755395,32,2.0,195,9755395,fake,2480
mac book air,3109047,11,1.0,36,3109047,fake,2481
mac book pro,1535836,13,3.0,139,1535836,fake,2482
mac book pro,9755322,78,1.0,139,9755322,fake,2482
mac book pro,9755395,16,2.0,139,9755395,fake,2482
mac books,9755322,12,1.0,29,9755322,fake,2483
mac computer,9755322,17,1.0,35,9755322,fake,2484
mac laptop,9755322,32,1.0,81,9755322,fake,2485
mac laptop,9755395,14,2.0,81,9755395,fake,2485
mac laptops,9755322,15,1.0,41,9755322,fake,2486
mac mini,2658068,95,1.0,148,2658068,fake,2487
mac mini,2658129,40,2.0,148,2658129,fake,2487
mac pro,9755322,22,1.0,57,9755322,fake,2488
macbook,1535836,88,3.0,730,1535836,fake,2489
macbook,1535845,29,6.0,730,1535845,fake,2489
macbook,1535918,44,4.0,730,1535918,fake,2489
macbook,3108172,28,7.0,730,3108172,fake,2489
macbook,3109047,33,5.0,730,3109047,fake,2489
macbook,9755322,270,1.0,730,9755322,fake,2489
macbook,9755395,93,2.0,730,9755395,fake,2489
macbook,9944942,27,8.0,730,9944942,fake,2489
macbook,9944951,12,9.0,730,9944951,fake,2489
macbook air,3108136,14,4.0,155,3108136,fake,2490
macbook air,3108172,22,2.0,155,3108172,fake,2490
macbook air,3109047,48,1.0,155,3109047,fake,2490
macbook air,9755322,11,5.0,155,9755322,fake,2490
macbook air,9944942,18,3.0,155,9944942,fake,2490
macbook charger,1019306,14,1.0,22,1019306,fake,2491
macbook pro,1535836,88,2.0,484,1535836,fake,2492
macbook pro,1535845,50,4.0,484,1535845,fake,2492
macbook pro,1535918,25,5.0,484,1535918,fake,2492
macbook pro,9755322,187,1.0,484,9755322,fake,2492
macbook pro,9755395,81,3.0,484,9755395,fake,2492
machine head,3415549,26,1.0,55,3415549,fake,2493
madden,2375201,102,1.0,210,2375201,fake,2494
madden,2856253,12,3.0,210,2856253,fake,2494
madden,9791669,24,2.0,210,9791669,fake,2494
madden 08,8460612,16,1.0,46,8460612,fake,2495
madden 08,8627159,16,1.0,46,8627159,fake,2495
madden 12,2375201,202,1.0,293,2375201,fake,2496
madden 12,2856253,40,2.0,293,2856253,fake,2496
madden 12,2856465,14,3.0,293,2856465,fake,2496
madden 2012,2375201,58,1.0,82,2375201,fake,2497
madden nfl 12,2375201,18,1.0,34,2375201,fake,2498
madea,3015119,10,1.0,27,3015119,fake,2499
magellan,3374280,11,1.0,90,3374280,fake,2500
magic jack,9123539,32,1.0,38,9123539,fake,2501
marilyn manson,6828702,10,1.0,81,6828702,fake,2502
mario party,8212677,15,1.0,62,8212677,fake,2503
mario party,8507225,10,2.0,62,8507225,fake,2503
mario party 8,8212677,38,1.0,59,8212677,fake,2504
maroon 5,1202986,34,1.0,116,1202986,fake,2505
maroon 5,1219261,22,2.0,116,1219261,fake,2505
maroon 5,1862187,17,3.0,116,1862187,fake,2505
maroon 5,4696564,11,4.0,116,4696564,fake,2505
masters of horror,4734078,14,1.0,48,4734078,fake,2506
mastodon,3486812,28,1.0,40,3486812,fake,2507
media player,2219037,14,2.0,84,2219037,fake,2508
media player,9945474,21,1.0,84,9945474,fake,2508
media storage,1261572,18,1.0,82,1261572,fake,2509
media storage,9735301,10,3.0,82,9735301,fake,2509
media storage,9945474,16,2.0,82,9945474,fake,2509
megadeth,1457452,11,1.0,69,1457452,fake,2510
megadeth,1457461,10,2.0,69,1457461,fake,2510
memory cards,2731247,14,1.0,82,2731247,fake,2511
memory stick,6190882,23,1.0,80,6190882,fake,2512
memory stick,9554172,19,2.0,80,9554172,fake,2512
memory stick duo,6190882,16,2.0,55,6190882,fake,2513
memory stick duo,8735489,17,1.0,55,8735489,fake,2513
memory stick pro duo,8735489,13,1.0,41,8735489,fake,2514
metallica,1457452,12,1.0,68,1457452,fake,2515
metro pcs phones,1807154,11,1.0,42,1807154,fake,2516
michael buble,9368588,22,1.0,68,9368588,fake,2517
michael buble,16579043,15,2.0,68,16579043,fake,2517
michael buble,17829012,10,3.0,68,17829012,fake,2517
micro hdmi,1109608,12,3.0,79,1109608,fake,2518
micro hdmi,1287009,43,1.0,79,1287009,fake,2518
micro hdmi,2730745,18,2.0,79,2730745,fake,2518
micro hdmi cable,1287009,13,1.0,31,1287009,fake,2519
micro sd,1437168,12,7.0,466,1437168,fake,2520
micro sd,2603545,109,2.0,466,2603545,fake,2520
micro sd,2731238,17,6.0,466,2731238,fake,2520
micro sd,2731247,111,1.0,466,2731247,fake,2520
micro sd,2738295,21,5.0,466,2738295,fake,2520
micro sd,3026115,24,4.0,466,3026115,fake,2520
micro sd,3026197,55,3.0,466,3026197,fake,2520
micro sd,9215725,11,8.0,466,9215725,fake,2520
micro sd,9941511,10,9.0,466,9941511,fake,2520
micro sd card,1437168,18,3.0,249,1437168,fake,2521
micro sd card,2603545,84,1.0,249,2603545,fake,2521
micro sd card,2731247,59,2.0,249,2731247,fake,2521
micro sd cards,2603545,17,1.0,40,2603545,fake,2522
microphone,8427188,14,1.0,206,8427188,fake,2523
microphone,9845706,11,2.0,206,9845706,fake,2523
microphones,9185972,12,1.0,146,9185972,fake,2524
microsd,2603545,31,1.0,140,2603545,fake,2525
microsd,2731238,10,4.0,140,2731238,fake,2525
microsd,2731247,23,2.0,140,2731247,fake,2525
microsd,3026115,10,4.0,140,3026115,fake,2525
microsd,3026197,18,3.0,140,3026197,fake,2525
microsoft office,1303056,81,1.0,234,1303056,fake,2526
microsoft office,1303065,18,4.0,234,1303065,fake,2526
microsoft office,1303083,22,3.0,234,1303083,fake,2526
microsoft office,9894452,55,2.0,234,9894452,fake,2526
microsoft office,9894461,10,5.0,234,9894461,fake,2526
microsoft office 2003,9206511,12,1.0,50,9206511,fake,2527
microsoft office 2007,1303056,25,1.0,73,1303056,fake,2528
microsoft office 2007,1303065,11,3.0,73,1303065,fake,2528
microsoft office 2007,9894452,14,2.0,73,9894452,fake,2528
microsoft office 2010,1303056,18,1.0,32,1303056,fake,2529
microsoft word,1054089,39,1.0,107,1054089,fake,2530
microsoft word,1303056,25,2.0,107,1303056,fake,2530
microwave,2426363,30,2.0,284,2426363,fake,2531
microwave,2649273,35,1.0,284,2649273,fake,2531
microwave,2684205,15,6.0,284,2684205,fake,2531
microwave,6963869,22,3.0,284,6963869,fake,2531
microwave,9337826,17,5.0,284,9337826,fake,2531
microwave,9419729,19,4.0,284,9419729,fake,2531
microwave oven,2426363,13,2.0,83,2426363,fake,2532
microwave oven,2649273,10,3.0,83,2649273,fake,2532
microwave oven,2684205,14,1.0,83,2684205,fake,2532
microwaves,2426363,15,1.0,110,2426363,fake,2533
microwaves,15342434,15,1.0,110,15342434,fake,2533
mifi,1620148,12,2.0,58,1620148,fake,2534
mifi,3369498,17,1.0,58,3369498,fake,2534
mike jones,1606148,10,1.0,58,1606148,fake,2535
mindless behavior,3486349,45,1.0,57,3486349,fake,2536
mini dv,4188916,10,1.0,46,4188916,fake,2537
mini fridge,1931487,16,4.0,162,1931487,fake,2538
mini fridge,1997075,12,6.0,162,1997075,fake,2538
mini fridge,2678348,35,1.0,162,2678348,fake,2538
mini fridge,9723536,17,3.0,162,9723536,fake,2538
mini fridge,9723545,21,2.0,162,9723545,fake,2538
mini fridge,9723554,14,5.0,162,9723554,fake,2538
mini hdmi,1059515,30,1.0,87,1059515,fake,2539
mini hdmi,1435036,12,3.0,87,1435036,fake,2539
mini hdmi,8735595,21,2.0,87,8735595,fake,2539
mini laptop,1853531,19,2.0,75,1853531,fake,2540
mini laptop,2738738,21,1.0,75,2738738,fake,2540
mini laptop,2754052,14,3.0,75,2754052,fake,2540
minisd,2603545,15,2.0,119,2603545,fake,2541
minisd,2731247,18,1.0,119,2731247,fake,2541
mitsubishi,3277076,11,1.0,54,3277076,fake,2542
mixer,9797584,10,1.0,77,9797584,fake,2543
modem,2103259,10,14.0,647,2103259,fake,2544
modem,2836657,134,2.0,647,2836657,fake,2544
modem,2847643,51,3.0,647,2847643,fake,2544
modem,3219089,20,8.0,647,3219089,fake,2544
modem,8206078,14,10.0,647,8206078,fake,2544
modem,8229044,146,1.0,647,8229044,fake,2544
modem,8360098,22,7.0,647,8360098,fake,2544
modem,8397923,11,13.0,647,8397923,fake,2544
modem,8659212,13,11.0,647,8659212,fake,2544
modem,9414671,23,6.0,647,9414671,fake,2544
modem,9609316,12,12.0,647,9609316,fake,2544
modem,9856748,47,4.0,647,9856748,fake,2544
modem,9928584,17,9.0,647,9928584,fake,2544
modem,9962417,31,5.0,647,9962417,fake,2544
modems,2836657,49,1.0,210,2836657,fake,2545
modems,2847643,26,3.0,210,2847643,fake,2545
modems,8229044,46,2.0,210,8229044,fake,2545
modems,9962417,12,4.0,210,9962417,fake,2545
modern family,1195958,11,2.0,53,1195958,fake,2546
modern family,3039173,19,1.0,53,3039173,fake,2546
modern family,3209134,11,2.0,53,3209134,fake,2546
modern warfare 2,9276295,15,1.0,20,9276295,fake,2547
modern warfare 3,2670179,26,3.0,108,2670179,fake,2548
modern warfare 3,2884182,29,2.0,108,2884182,fake,2548
modern warfare 3,2945292,33,1.0,108,2945292,fake,2548
monitor,1422209,62,1.0,283,1422209,fake,2549
monitor,1804069,23,3.0,283,1804069,fake,2549
monitor,2596077,32,2.0,283,2596077,fake,2549
monitors,1422209,45,1.0,180,1422209,fake,2550
monitors,2596077,13,2.0,180,2596077,fake,2550
monster,9492426,11,1.0,123,9492426,fake,2551
monster,9836718,10,2.0,123,9836718,fake,2551
monster squad,9576611,11,2.0,76,9576611,fake,2552
monster squad,17716991,18,1.0,76,17716991,fake,2552
mortal combat,1077893,17,1.0,21,1077893,fake,2553
mortal kombat,1077893,36,1.0,52,1077893,fake,2554
motherboard,1950039,11,4.0,132,1950039,fake,2555
motherboard,2824564,24,1.0,132,2824564,fake,2555
motherboard,3088305,12,3.0,132,3088305,fake,2555
motherboard,9486647,23,2.0,132,9486647,fake,2555
motorola,1946197,17,1.0,151,1946197,fake,2556
motorola,2836657,13,2.0,151,2836657,fake,2556
motorola atrix,1800355,27,1.0,55,1800355,fake,2557
motorola atrix,2181216,12,2.0,55,2181216,fake,2557
motorola bionic,3122039,21,1.0,27,3122039,fake,2558
motorola bluetooth,1326039,11,1.0,22,1326039,fake,2559
motorola modem,8229044,11,1.0,28,8229044,fake,2560
motorola photon,3005219,45,1.0,62,3005219,fake,2561
motorola triumph,2549953,120,1.0,207,2549953,fake,2562
motorola triumph,2690337,21,3.0,207,2690337,fake,2562
motorola triumph,2945501,44,2.0,207,2945501,fake,2562
motorola xoom,1946179,13,5.0,331,1946179,fake,2563
motorola xoom,1946197,166,1.0,331,1946197,fake,2563
motorola xoom,2103374,52,2.0,331,2103374,fake,2563
motorola xoom,2129336,10,6.0,331,2129336,fake,2563
motorola xoom,2701158,26,3.0,331,2701158,fake,2563
motorola xoom,2842056,16,4.0,331,2842056,fake,2563
motorola zoom,1946197,26,1.0,56,1946197,fake,2564
mouse,1016809,19,1.0,194,1016809,fake,2565
mouse,2589083,12,3.0,194,2589083,fake,2565
mouse,8632063,13,2.0,194,8632063,fake,2565
mouse pad,1154121,25,1.0,82,1154121,fake,2566
move,1051329,12,1.0,30,1051329,fake,2567
movies,2550164,14,1.0,161,2550164,fake,2568
mp3,9225377,25,1.0,135,9225377,fake,2569
mp3 player,9225377,23,1.0,143,9225377,fake,2570
mp3 players,9225377,17,1.0,106,9225377,fake,2571
mp4,2193408,13,2.0,78,2193408,fake,2572
mp4,9225377,17,1.0,78,9225377,fake,2572
music,1203048,13,1.0,99,1203048,fake,2573
mw3,2670179,35,1.0,66,2670179,fake,2574
my chemical romance,1472215,10,1.0,60,1472215,fake,2575
my chemical romance,6651161,10,1.0,60,6651161,fake,2575
nancy drew,1323979,12,2.0,80,1323979,fake,2576
nancy drew,2599135,14,1.0,80,2599135,fake,2576
nano,1161725,26,1.0,109,1161725,fake,2577
nano,1161934,15,2.0,109,1161934,fake,2577
naruto,1443917,12,1.0,76,1443917,fake,2578
navigation,1089764,10,1.0,94,1089764,fake,2579
nba 2k12,2978363,67,1.0,91,2978363,fake,2580
nba 2k12,2989186,10,2.0,91,2989186,fake,2580
ncaa football 12,2340414,22,1.0,23,2340414,fake,2581
ncis,2965117,33,1.0,88,2965117,fake,2582
need for speed,1032403,13,1.0,62,1032403,fake,2583
nero,9495815,11,2.0,69,9495815,fake,2584
nero,9821024,19,1.0,69,9821024,fake,2584
net book,2738738,11,1.0,44,2738738,fake,2585
netbook,1853531,90,2.0,579,1853531,fake,2586
netbook,2660188,10,10.0,579,2660188,fake,2586
netbook,2738738,141,1.0,579,2738738,fake,2586
netbook,2754052,44,3.0,579,2754052,fake,2586
netbook,2845071,33,4.0,579,2845071,fake,2586
netbook,2969477,27,5.0,579,2969477,fake,2586
netbook,2971078,16,7.0,579,2971078,fake,2586
netbook,3072125,12,8.0,579,3072125,fake,2586
netbook,3167305,11,9.0,579,3167305,fake,2586
netbook,3301735,10,10.0,579,3301735,fake,2586
netbook,3503155,26,6.0,579,3503155,fake,2586
netbook,9755322,10,10.0,579,9755322,fake,2586
netbooks,1853531,36,2.0,237,1853531,fake,2587
netbooks,2738738,44,1.0,237,2738738,fake,2587
netbooks,2754052,30,3.0,237,2754052,fake,2587
netbooks,2845071,16,4.0,237,2845071,fake,2587
netbooks,2969477,12,5.0,237,2969477,fake,2587
netflix,1233058,17,1.0,59,1233058,fake,2588
netgear,1208844,41,1.0,219,1208844,fake,2589
netgear,8998506,21,3.0,219,8998506,fake,2589
netgear,9331403,11,5.0,219,9331403,fake,2589
netgear,9826287,28,2.0,219,9826287,fake,2589
netgear,9928609,13,4.0,219,9928609,fake,2589
netgear n600,1208844,11,1.0,20,1208844,fake,2590
netgear router,1208844,11,1.0,36,1208844,fake,2591
network cable,9191821,17,1.0,71,9191821,fake,2592
network card,3863251,14,1.0,69,3863251,fake,2593
network card,8350802,14,1.0,69,8350802,fake,2593
nevermind,3511215,21,1.0,37,3511215,fake,2594
nexus,1484107,10,3.0,73,1484107,fake,2595
nexus,2300417,30,1.0,73,2300417,fake,2595
nexus,2356115,14,2.0,73,2356115,fake,2595
nexus s,1484107,30,3.0,236,1484107,fake,2596
nexus s,2300417,70,1.0,236,2300417,fake,2596
nexus s,2356115,52,2.0,236,2356115,fake,2596
nexus s,2547036,13,4.0,236,2547036,fake,2596
nexus s,2553277,11,5.0,236,2553277,fake,2596
nhl 12,2807054,45,1.0,52,2807054,fake,2597
nikon,1222817,61,2.0,429,1222817,fake,2598
nikon,1230707,14,6.0,429,1230707,fake,2598
nikon,1977039,12,7.0,429,1977039,fake,2598
nikon,1987084,22,5.0,429,1987084,fake,2598
nikon,1989073,29,4.0,429,1989073,fake,2598
nikon,2049039,68,1.0,429,2049039,fake,2598
nikon,2053493,10,9.0,429,2053493,fake,2598
nikon,2053563,10,9.0,429,2053563,fake,2598
nikon,9456803,38,3.0,429,9456803,fake,2598
nikon,9523919,11,8.0,429,9523919,fake,2598
nikon camera,1222817,13,2.0,77,1222817,fake,2599
nikon camera,2049039,18,1.0,77,2049039,fake,2599
nikon coolpix,2049039,18,1.0,63,2049039,fake,2600
nikon d3000,9456803,38,1.0,54,9456803,fake,2601
nikon d3100,1222817,79,1.0,123,1222817,fake,2602
nikon d5100,1989073,35,1.0,77,1989073,fake,2603
nikon d5100,2553883,19,2.0,77,2553883,fake,2603
nikon d7000,1230707,34,1.0,69,1230707,fake,2604
nikon d7000,1486469,12,2.0,69,1486469,fake,2604
nikon d80,8975184,13,2.0,61,8975184,fake,2605
nikon d80,9456803,20,1.0,61,9456803,fake,2605
nikon d90,8975184,23,1.0,42,8975184,fake,2606
nikon lens,1222817,16,2.0,91,1222817,fake,2607
nikon lens,1989073,17,1.0,91,1989073,fake,2607
nikon p500,1978047,19,1.0,31,1978047,fake,2608
nikon s9100,1977039,15,1.0,22,1977039,fake,2609
nine inch nails,8242243,12,1.0,50,8242243,fake,2610
nintendo 3ds,1824258,16,3.0,135,1824258,fake,2611
nintendo 3ds,1824267,41,1.0,135,1824267,fake,2611
nintendo 3ds,1988047,23,2.0,135,1988047,fake,2611
nintendo ds,1310232,11,2.0,158,1310232,fake,2612
nintendo ds,1310269,10,3.0,158,1310269,fake,2612
nintendo ds,1700992,10,3.0,158,1700992,fake,2612
nintendo ds,1701197,10,3.0,158,1701197,fake,2612
nintendo ds,1824258,11,2.0,158,1824258,fake,2612
nintendo ds,1824267,20,1.0,158,1824267,fake,2612
nintendo ds,1988047,10,3.0,158,1988047,fake,2612
nintendo ds games,1260403,11,2.0,70,1260403,fake,2613
nintendo ds games,1700992,12,1.0,70,1700992,fake,2613
nintendo ds lite,9294337,39,1.0,73,9294337,fake,2614
nintendo dsi,1034769,16,1.0,61,1034769,fake,2615
nintendo wii,1251336,11,1.0,92,1251336,fake,2616
nintendo wii,1443926,10,2.0,92,1443926,fake,2616
nintendo wii,1550158,10,2.0,92,1550158,fake,2616
nintendo wii,8258495,10,2.0,92,8258495,fake,2616
nintendo wii system,8258495,14,1.0,58,8258495,fake,2617
nirvana,3511057,31,2.0,149,3511057,fake,2618
nirvana,3511215,76,1.0,149,3511215,fake,2618
nirvana nevermind,3511215,23,1.0,45,3511215,fake,2619
noise cancelling headphones,8964855,10,1.0,25,8964855,fake,2620
nokia,1215626,14,1.0,80,1215626,fake,2621
nokia,2128203,13,2.0,80,2128203,fake,2621
nook,1230843,13,4.0,583,1230843,fake,2622
nook,1517163,235,1.0,583,1517163,fake,2622
nook,2506119,26,3.0,583,2506119,fake,2622
nook,2836702,206,2.0,583,2836702,fake,2622
nook color,1517163,92,1.0,157,1517163,fake,2623
nook color,1534328,12,2.0,157,1534328,fake,2623
norton,1265675,23,2.0,152,1265675,fake,2624
norton,1520158,35,1.0,152,1520158,fake,2624
norton 360,2086054,30,1.0,78,2086054,fake,2625
norton 360,2086072,26,2.0,78,2086072,fake,2625
norton antivirus,1265675,21,1.0,93,1265675,fake,2626
norton antivirus,1265711,16,3.0,93,1265711,fake,2626
norton antivirus,1520158,20,2.0,93,1520158,fake,2626
notebook,2738738,13,1.0,169,2738738,fake,2627
notebook,2971078,10,2.0,169,2971078,fake,2627
notebook hard drive,9172799,26,1.0,80,9172799,fake,2628
notebook hard drive,9325367,12,2.0,80,9325367,fake,2628
notebook memory,2738738,12,1.0,74,2738738,fake,2629
notebooks,2738738,11,1.0,129,2738738,fake,2630
numark,9797584,26,1.0,55,9797584,fake,2631
nvidia,2146823,20,1.0,129,2146823,fake,2632
nvidia,2375089,15,3.0,129,2375089,fake,2632
nvidia,9957982,16,2.0,129,9957982,fake,2632
oblivion,2678505,34,1.0,90,2678505,fake,2633
office,1303056,15,1.0,95,1303056,fake,2634
office 2003,1303056,10,1.0,53,1303056,fake,2635
office 2007,1303056,11,1.0,50,1303056,fake,2636
office 2007,9206511,10,2.0,50,9206511,fake,2636
office 2010,1303056,15,1.0,32,1303056,fake,2637
office 2010,9894452,11,2.0,32,9894452,fake,2637
oh sleeper,3418352,14,1.0,21,3418352,fake,2638
olevia,7676883,32,1.0,54,7676883,fake,2639
olympus pen,9769158,10,1.0,28,9769158,fake,2640
one tree hill,1035243,18,1.0,99,1035243,fake,2641
one tree hill,9426338,14,2.0,99,9426338,fake,2641
onerepublic,8599313,22,2.0,63,8599313,fake,2642
onerepublic,9575177,27,1.0,63,9575177,fake,2642
onkyo,2583826,12,3.0,116,2583826,fake,2643
onkyo,2583835,25,1.0,116,2583835,fake,2643
onkyo,2856438,18,2.0,116,2856438,fake,2643
onkyo,2872175,11,4.0,116,2872175,fake,2643
onstar,1231306,12,1.0,24,1231306,fake,2644
opeth,3301186,41,1.0,72,3301186,fake,2645
opeth,3301362,15,2.0,72,3301362,fake,2645
optical cable,9543782,10,2.0,36,9543782,fake,2646
optical cable,9699131,13,1.0,36,9699131,fake,2646
original soundtrack,1329415,15,2.0,72,1329415,fake,2647
original soundtrack,1437726,15,2.0,72,1437726,fake,2647
original soundtrack,2074471,20,1.0,72,2074471,fake,2647
otter box,2193784,14,1.0,115,2193784,fake,2648
otterbox,1793178,10,4.0,184,1793178,fake,2649
otterbox,2193784,16,1.0,184,2193784,fake,2649
otterbox,2532266,11,3.0,184,2532266,fake,2649
otterbox,2589505,13,2.0,184,2589505,fake,2649
outdoor speaker,7682769,28,1.0,101,7682769,fake,2650
outdoor speaker,8278124,13,3.0,101,8278124,fake,2650
outdoor speaker,9426089,23,2.0,101,9426089,fake,2650
outdoor speakers,2750569,10,4.0,156,2750569,fake,2651
outdoor speakers,7682769,38,1.0,156,7682769,fake,2651
outdoor speakers,8278124,25,2.0,156,8278124,fake,2651
outdoor speakers,9426089,15,3.0,156,9426089,fake,2651
overlord,17228304,11,1.0,45,17228304,fake,2652
ozzy osbourne,1154916,16,1.0,54,1154916,fake,2653
palm,2903303,12,1.0,82,2903303,fake,2654
palm pilot,1005621,16,1.0,67,1005621,fake,2655
palm pilot,9345345,13,2.0,67,9345345,fake,2655
panasonic,2025359,11,2.0,173,2025359,fake,2656
panasonic,2125233,17,1.0,173,2125233,fake,2656
panasonic 3d glasses,3207163,10,1.0,26,3207163,fake,2657
panasonic plasma,2120195,14,3.0,110,2120195,fake,2658
panasonic plasma,2120201,26,1.0,110,2120201,fake,2658
panasonic plasma,2120247,18,2.0,110,2120247,fake,2658
pandigital,3016109,19,2.0,109,3016109,fake,2659
pandigital,3016127,68,1.0,109,3016127,fake,2659
paramore,4740089,13,1.0,74,4740089,fake,2660
paramore,9107183,11,2.0,74,9107183,fake,2660
paramore,9502004,13,1.0,74,9502004,fake,2660
paul,2871185,14,1.0,36,2871185,fake,2661
paul mccartney,2075143,13,1.0,63,2075143,fake,2662
paul mccartney,8572546,11,2.0,63,8572546,fake,2662
paul mccartney,18976458,10,3.0,63,18976458,fake,2662
pc games,13405362,10,1.0,82,13405362,fake,2663
pc speakers,4223913,13,1.0,89,4223913,fake,2664
pc133,1087757,17,1.0,66,1087757,fake,2665
pc2100,8791079,23,1.0,49,8791079,fake,2666
pc2700,8791079,25,1.0,61,8791079,fake,2667
pc2700,9846941,17,2.0,61,9846941,fake,2667
pc3200,7642688,16,1.0,69,7642688,fake,2668
pc3200,9359892,14,2.0,69,9359892,fake,2668
pc3200,9846914,13,3.0,69,9846914,fake,2668
pc4200,9414387,37,1.0,65,9414387,fake,2669
pcmcia,8339274,10,1.0,36,8339274,fake,2670
pearl jam,3436154,14,1.0,80,3436154,fake,2671
pen,2390579,10,1.0,22,2390579,fake,2672
pentax,2462512,35,1.0,84,2462512,fake,2673
pentax,2462567,21,2.0,84,2462567,fake,2673
phineas and ferb,2948456,11,1.0,43,2948456,fake,2674
phones,1424058,17,2.0,246,1424058,fake,2675
phones,1768561,22,1.0,246,1768561,fake,2675
phonte,3477135,19,1.0,20,3477135,fake,2676
photo frame,1635186,10,1.0,72,1635186,fake,2677
photo paper,9024441,34,1.0,52,9024441,fake,2678
photo printer,1525426,51,1.0,82,1525426,fake,2679
photo printers,1525426,45,1.0,64,1525426,fake,2680
photon,3005219,75,1.0,108,3005219,fake,2681
photon,3208311,13,2.0,108,3208311,fake,2681
photoshop,1228984,13,4.0,148,1228984,fake,2682
photoshop,1229037,22,3.0,148,1229037,fake,2682
photoshop,1323111,33,2.0,148,1323111,fake,2682
photoshop,1323148,35,1.0,148,1323148,fake,2682
piano,9311586,17,1.0,123,9311586,fake,2683
pico projector,9809492,12,1.0,27,9809492,fake,2684
pink floyd,3144049,17,2.0,125,3144049,fake,2685
pink floyd,3144164,20,1.0,125,3144164,fake,2685
pink floyd,3474086,13,3.0,125,3474086,fake,2685
pink laptop,1648231,16,1.0,39,1648231,fake,2686
pioneer,1149632,15,3.0,300,1149632,fake,2687
pioneer,1733053,27,1.0,300,1733053,fake,2687
pioneer,1750059,22,2.0,300,1750059,fake,2687
pioneer,1752039,14,4.0,300,1752039,fake,2687
